view_count,cart_count,purchase_count,stock_level,competitor_price_ratio,hour_of_day,day_of_week,base_price_tier,demand_score,conversion_rate,cart_conversion,price_multiplier
23,6,1,55,1.0999,1,4,1,0.7672,0.0435,0.2609,1.0987
33,15,3,14,1.0316,3,2,3,1.0,0.0909,0.4545,1.082
13,4,1,399,1.0058,22,5,2,0.9112,0.0769,0.3077,1.1081
14,2,0,91,1.0857,3,1,3,0.3557,0.0,0.1429,1.0153
22,10,2,20,1.0279,8,1,3,1.0,0.0909,0.4545,1.1288
15,5,2,50,0.9447,8,5,2,1.0,0.1333,0.3333,1.1079
98,44,13,136,0.8833,6,3,1,1.0,0.1327,0.449,1.0235
1,0,0,380,1.1031,6,6,1,0.005,0.0,0.0,0.893
10,1,0,458,0.9695,21,4,2,0.25,0.0,0.1,0.9434
66,15,2,98,1.021,5,1,1,0.8755,0.0303,0.2273,1.1078
71,10,5,117,0.9527,22,3,2,0.848,0.0704,0.1408,1.0374
4,0,0,86,1.0358,22,0,2,0.02,0.0,0.0,0.9511
145,5,1,82,1.0069,10,3,2,0.5897,0.0069,0.0345,1.0444
47,6,1,1,0.9798,3,6,2,0.5541,0.0213,0.1277,1.0449
12,4,0,506,1.0059,12,3,2,0.7267,0.0,0.3333,1.0728
24,4,1,39,1.0424,3,4,3,0.5783,0.0417,0.1667,1.0137
14,0,0,592,0.9526,9,0,2,0.07,0.0,0.0,0.8934
6,0,0,263,1.0762,10,2,1,0.03,0.0,0.0,0.8941
13,1,0,102,1.0434,9,3,2,0.2188,0.0,0.0769,0.9424
34,11,2,256,1.1051,10,6,2,0.9935,0.0588,0.3235,1.0728
69,24,4,567,1.044,22,4,3,1.0,0.058,0.3478,1.1258
18,2,0,99,0.9885,23,6,3,0.3122,0.0,0.1111,1.015
17,1,0,441,1.0187,16,5,1,0.2026,0.0,0.0588,0.9639
25,5,1,393,1.1213,12,3,2,0.645,0.04,0.2,1.0563
41,13,2,74,1.0464,11,3,2,0.9855,0.0488,0.3171,1.0513
55,5,0,93,1.1519,15,1,2,0.4568,0.0,0.0909,1.0341
15,4,2,50,1.1152,4,4,3,1.0,0.1333,0.2667,1.0765
35,6,2,35,1.154,4,2,3,0.6893,0.0571,0.1714,1.0249
19,7,1,454,1.2022,1,1,2,0.9897,0.0526,0.3684,1.0725
50,4,1,30,1.158,18,0,1,0.47,0.02,0.08,1.0479
7,3,0,14,1.1291,2,4,3,0.8921,0.0,0.4286,1.0963
11,0,0,13,1.0715,11,4,2,0.055,0.0,0.0,0.9384
22,8,4,416,1.0338,20,2,2,1.0,0.1818,0.3636,1.1134
88,38,7,76,1.0225,3,5,3,1.0,0.0795,0.4318,1.0473
34,7,2,285,1.067,12,5,1,0.7582,0.0588,0.2059,1.0558
134,29,1,375,1.0993,13,1,2,0.9552,0.0075,0.2164,1.094
4,0,0,221,1.0155,9,1,2,0.02,0.0,0.0,0.8762
24,4,1,196,1.0835,18,6,1,0.5783,0.0417,0.1667,1.0583
21,7,1,93,1.1265,0,4,1,0.9145,0.0476,0.3333,1.0615
36,6,1,267,1.1245,13,0,1,0.5967,0.0278,0.1667,1.0671
66,5,1,226,0.932,18,2,1,0.527,0.0152,0.0758,1.0435
73,16,5,488,0.9111,3,0,3,1.0,0.0685,0.2192,1.0661
44,21,2,87,1.0672,9,5,3,1.0,0.0455,0.4773,1.0942
41,12,2,6,1.2155,14,5,2,0.9367,0.0488,0.2927,1.1696
119,53,14,445,0.9096,22,4,3,1.0,0.1176,0.4454,1.0884
19,2,0,164,1.1694,23,3,1,0.3055,0.0,0.1053,1.0506
71,21,6,220,1.0859,8,2,2,1.0,0.0845,0.2958,1.0619
101,30,7,77,0.9993,2,5,3,1.0,0.0693,0.297,1.0627
27,9,4,39,0.9699,5,0,2,1.0,0.1481,0.3333,1.0629
52,7,2,69,1.0391,7,2,3,0.6446,0.0385,0.1346,1.0343
18,2,0,19,0.9365,19,1,1,0.3122,0.0,0.1111,1.0498
6,1,0,57,1.2067,9,1,2,0.3633,0.0,0.1667,1.0115
35,7,0,62,1.0243,1,2,1,0.575,0.0,0.2,1.0519
8,3,0,65,1.0469,18,5,3,0.79,0.0,0.375,1.0914
24,3,0,430,1.1028,17,4,2,0.37,0.0,0.125,1.0087
82,12,0,214,1.0029,0,0,2,0.7027,0.0,0.1463,1.0236
3,0,0,212,0.9153,9,1,2,0.015,0.0,0.0,0.8909
1,0,0,52,1.0206,10,6,3,0.005,0.0,0.0,0.9694
37,3,0,304,1.101,10,1,2,0.3472,0.0,0.0811,1.0183
16,1,0,273,1.1326,8,6,3,0.205,0.0,0.0625,0.9253
21,4,1,234,1.1189,22,4,2,0.6288,0.0476,0.1905,1.0921
20,3,1,379,1.0783,21,0,1,0.55,0.05,0.15,1.0684
3,0,0,538,1.0325,10,6,2,0.015,0.0,0.0,0.8823
0,0,0,60,1.0176,15,5,2,0.0,0.0,0.0,0.9576
91,11,0,9,1.0779,21,0,2,0.6968,0.0,0.1209,1.0663
9,2,0,37,1.1031,15,6,1,0.4894,0.0,0.2222,1.0045
22,1,0,47,1.0595,5,5,2,0.2009,0.0,0.0455,0.9518
142,18,5,2,1.0813,0,5,1,0.8592,0.0352,0.1268,1.0584
70,15,8,150,1.1002,12,1,2,1.0,0.1143,0.2143,1.1031
4,1,0,255,0.984,5,4,2,0.52,0.0,0.25,1.0494
28,8,2,242,1.0993,11,6,1,0.9257,0.0714,0.2857,1.0716
52,8,0,301,0.9958,20,4,3,0.5677,0.0,0.1538,1.0694
47,17,5,299,1.083,8,0,3,1.0,0.1064,0.3617,1.0775
57,6,2,28,1.0606,11,6,1,0.6008,0.0351,0.1053,1.102
24,2,0,456,1.138,9,1,3,0.2867,0.0,0.0833,0.9261
7,1,0,53,1.0459,4,6,1,0.3207,0.0,0.1429,0.9883
25,3,1,166,1.0749,6,6,1,0.485,0.04,0.12,0.9949
41,2,0,479,1.13,23,4,1,0.3026,0.0,0.0488,1.0154
37,3,0,597,0.9738,23,3,1,0.3472,0.0,0.0811,1.0226
2,0,0,190,1.1031,3,0,1,0.01,0.0,0.0,0.9488
2,0,0,516,1.0909,16,5,2,0.01,0.0,0.0,0.8749
134,20,4,142,1.0356,1,3,2,0.8881,0.0299,0.1493,1.0441
6,0,0,222,1.031,1,4,2,0.03,0.0,0.0,0.8731
13,0,0,393,0.937,19,4,3,0.065,0.0,0.0,0.9024
58,17,0,68,1.0052,3,2,1,0.8762,0.0,0.2931,1.1046
21,5,1,50,1.1596,17,5,1,0.724,0.0476,0.2381,1.0721
8,1,0,227,0.9714,22,1,3,0.29,0.0,0.125,0.9107
25,0,0,287,0.9651,12,3,1,0.125,0.0,0.0,0.8986
33,7,3,1,0.9718,4,4,2,0.862,0.0909,0.2121,1.1285
24,7,2,383,0.9039,20,5,1,0.9533,0.0833,0.2917,1.07
100,13,4,565,1.0645,14,3,3,0.88,0.04,0.13,1.0599
13,4,1,134,1.1548,7,5,3,0.9112,0.0769,0.3077,1.105
43,2,0,476,1.062,10,2,2,0.308,0.0,0.0465,0.9918
4,0,0,260,1.0636,19,6,1,0.02,0.0,0.0,0.8856
19,1,0,93,1.0976,6,2,3,0.2003,0.0,0.0526,0.9462
54,11,2,398,0.8454,12,2,2,0.7885,0.037,0.2037,1.0377
10,2,0,1,1.0375,4,4,3,0.45,0.0,0.2,1.0284
35,5,1,75,0.9864,18,5,1,0.5464,0.0286,0.1429,1.0383
6,0,0,96,0.9211,8,0,2,0.03,0.0,0.0,0.9074
4,0,0,515,1.089,21,4,2,0.02,0.0,0.0,0.896
29,1,0,225,1.0815,23,0,1,0.214,0.0,0.0345,0.9531
44,3,0,164,1.0056,5,3,1,0.3564,0.0,0.0682,1.0226
4,1,0,409,0.9538,0,3,2,0.52,0.0,0.25,1.0045
99,20,7,193,1.1512,17,5,3,1.0,0.0707,0.202,1.0875
10,0,0,455,1.1679,13,1,1,0.05,0.0,0.0,0.9231
5,0,0,28,1.0062,14,4,2,0.025,0.0,0.0,0.9138
9,2,0,42,1.0669,2,0,3,0.4894,0.0,0.2222,1.018
7,3,0,87,0.9486,4,1,2,0.8921,0.0,0.4286,1.0777
3,1,0,130,1.25,14,4,3,0.6817,0.0,0.3333,1.0658
63,11,1,19,1.0666,0,2,1,0.7118,0.0159,0.1746,1.0503
27,7,0,591,1.0139,21,6,2,0.6535,0.0,0.2593,1.068
19,9,5,240,1.1608,1,1,1,1.0,0.2632,0.4737,1.043
120,42,6,45,1.144,3,4,1,1.0,0.05,0.35,1.0778
18,3,1,92,1.1377,6,4,2,0.59,0.0556,0.1667,1.0192
7,0,0,100,1.091,6,3,3,0.035,0.0,0.0,0.8871
12,1,0,73,1.0082,12,4,1,0.2267,0.0,0.0833,0.9696
10,1,0,274,1.05,3,4,2,0.25,0.0,0.1,0.9018
27,0,0,300,1.0521,11,2,3,0.135,0.0,0.0,0.9076
13,1,0,4,1.1104,15,4,2,0.2188,0.0,0.0769,0.943
29,3,0,72,1.1012,5,0,2,0.3519,0.0,0.1034,0.999
44,15,4,14,1.0486,11,4,2,1.0,0.0909,0.3409,1.1388
60,6,1,364,0.942,7,2,1,0.55,0.0167,0.1,1.0478
49,11,2,56,0.9312,1,0,1,0.8164,0.0408,0.2245,1.0276
9,1,0,161,1.0549,0,6,2,0.2672,0.0,0.1111,0.9516
4,0,0,117,0.9523,14,3,2,0.02,0.0,0.0,0.8792
31,2,0,500,0.9838,22,5,1,0.284,0.0,0.0645,0.9626
8,1,0,222,0.9781,19,3,3,0.29,0.0,0.125,0.966
3,0,0,166,1.1163,3,2,1,0.015,0.0,0.0,0.8922
29,5,0,63,1.0753,14,6,1,0.4898,0.0,0.1724,1.027
15,6,1,586,1.0229,4,4,3,1.0,0.0667,0.4,1.0588
56,2,0,87,1.0482,11,3,2,0.3514,0.0,0.0357,0.996
15,2,0,13,1.0944,5,5,3,0.3417,0.0,0.1333,1.0317
153,38,11,41,1.006,10,3,1,1.0,0.0719,0.2484,1.0548
56,2,0,22,0.9511,5,5,3,0.3514,0.0,0.0357,1.0715
2,0,0,574,0.9976,0,2,2,0.01,0.0,0.0,0.85
28,5,1,492,1.024,11,4,1,0.6043,0.0357,0.1786,1.0051
33,7,1,127,0.9341,5,3,2,0.6802,0.0303,0.2121,0.9877
47,6,2,84,0.9086,4,3,1,0.618,0.0426,0.1277,0.9639
27,4,0,475,0.9466,16,2,2,0.4313,0.0,0.1481,0.993
26,2,0,297,1.0858,21,0,1,0.2838,0.0,0.0769,0.9479
18,0,0,287,1.0321,4,2,1,0.09,0.0,0.0,0.9294
12,0,0,118,1.0144,9,5,1,0.06,0.0,0.0,0.9112
116,16,5,46,1.0129,4,5,2,0.9052,0.0431,0.1379,1.0528
15,1,0,304,1.0588,10,5,3,0.2083,0.0,0.0667,0.9422
2,0,0,3,0.9979,9,1,1,0.01,0.0,0.0,0.9209
7,1,0,165,0.9587,7,1,3,0.3207,0.0,0.1429,0.9863
77,20,3,166,1.0448,9,4,2,1.0,0.039,0.2597,1.096
35,3,1,137,1.1613,4,2,1,0.4321,0.0286,0.0857,1.0109
60,10,4,228,1.0519,3,4,1,0.8333,0.0667,0.1667,1.0291
66,15,2,92,1.1291,2,1,3,0.8755,0.0303,0.2273,1.0303
69,18,5,392,1.0723,20,5,2,1.0,0.0725,0.2609,1.0792
31,7,1,73,0.9275,9,4,3,0.7034,0.0323,0.2258,1.085
7,1,0,266,1.2018,23,3,2,0.3207,0.0,0.1429,1.0085
6,0,0,494,1.0246,22,4,2,0.03,0.0,0.0,0.8656
34,10,1,118,1.0245,16,5,1,0.8465,0.0294,0.2941,1.1274
18,2,0,23,0.973,21,6,1,0.3122,0.0,0.1111,1.0516
32,9,1,85,1.1141,9,1,1,0.8162,0.0312,0.2812,1.0649
27,8,1,87,1.0302,18,2,2,0.8387,0.037,0.2963,1.117
36,11,1,491,1.0566,21,3,2,0.8744,0.0278,0.3056,1.134
1,0,0,275,1.0127,15,2,1,0.005,0.0,0.0,0.85
1,0,0,48,1.0575,11,6,3,0.005,0.0,0.0,0.9426
51,2,0,456,1.0008,16,4,1,0.3334,0.0,0.0392,1.032
8,3,0,41,1.1233,3,0,2,0.79,0.0,0.375,1.0957
42,5,0,401,1.0602,10,5,1,0.4481,0.0,0.119,1.0187
31,1,0,54,1.0428,6,0,1,0.2195,0.0,0.0323,0.9749
160,30,3,251,1.0909,6,4,1,0.9313,0.0188,0.1875,1.0663
72,4,1,43,0.9467,22,6,2,0.5128,0.0139,0.0556,1.0339
21,5,2,52,1.0311,15,3,2,0.8669,0.0952,0.2381,1.0429
38,6,1,72,1.0414,13,3,2,0.5847,0.0263,0.1579,1.0567
4,0,0,36,1.0574,14,1,3,0.02,0.0,0.0,0.876
19,5,1,560,0.9893,1,0,2,0.7792,0.0526,0.2632,1.0247
52,8,2,87,0.9738,22,6,1,0.6831,0.0385,0.1538,1.0708
38,1,0,175,1.0277,5,6,2,0.2426,0.0,0.0263,0.9443
26,2,0,275,0.9832,13,3,1,0.2838,0.0,0.0769,0.9109
7,0,0,558,1.0349,17,1,3,0.035,0.0,0.0,0.8822
65,24,1,42,1.0194,19,2,1,1.0,0.0154,0.3692,1.0985
12,0,0,179,1.0821,0,6,1,0.06,0.0,0.0,0.9025
68,2,0,179,1.0853,1,5,1,0.3988,0.0,0.0294,0.9921
37,5,1,11,0.9373,6,6,3,0.5364,0.027,0.1351,1.0748
18,4,1,2,1.1157,22,6,3,0.7011,0.0556,0.2222,1.1437
1,0,0,299,1.0414,10,2,1,0.005,0.0,0.0,0.9095
10,0,0,18,1.1024,10,5,1,0.05,0.0,0.0,0.9087
87,20,5,413,1.0619,14,6,2,1.0,0.0575,0.2299,1.0986
68,21,9,93,1.1332,21,5,1,1.0,0.1324,0.3088,1.0863
34,9,1,296,1.0654,9,6,1,0.7876,0.0294,0.2647,1.1157
25,1,0,27,0.9189,1,3,2,0.205,0.0,0.04,0.9477
41,10,4,501,1.1043,9,6,1,0.9855,0.0976,0.2439,1.0621
25,2,0,43,1.0395,18,0,2,0.285,0.0,0.08,0.9565
41,2,0,98,1.0354,10,4,1,0.3026,0.0,0.0488,0.9947
14,3,0,20,1.0774,17,0,3,0.4986,0.0,0.2143,1.0369
72,23,2,360,0.9224,5,6,1,1.0,0.0278,0.3194,1.0712
48,3,0,79,1.117,16,4,2,0.365,0.0,0.0625,1.0342
16,4,1,22,1.0442,12,5,3,0.7675,0.0625,0.25,1.0811
71,15,3,33,1.0685,10,4,1,0.9043,0.0423,0.2113,1.0891
26,1,0,289,0.9,5,5,1,0.2069,0.0,0.0385,0.9003
7,1,0,73,1.1458,21,1,2,0.3207,0.0,0.1429,1.0444
3,0,0,591,1.063,18,0,3,0.015,0.0,0.0,0.9377
48,5,0,472,1.1634,19,6,3,0.4483,0.0,0.1042,1.0344
80,1,0,120,0.9671,7,0,3,0.425,0.0,0.0125,1.0198
65,11,6,79,1.073,2,1,2,0.9404,0.0923,0.1692,1.0921
42,3,0,33,1.0486,19,0,1,0.3529,0.0,0.0714,1.0257
6,0,0,49,0.9882,1,6,3,0.03,0.0,0.0,0.9078
3,0,0,227,1.0358,19,6,3,0.015,0.0,0.0,0.9074
16,6,0,72,1.0483,14,3,2,0.83,0.0,0.375,1.0373
77,21,11,84,1.0471,0,0,2,1.0,0.1429,0.2727,1.1175
130,11,2,37,1.0046,21,3,2,0.7154,0.0154,0.0846,1.1225
11,3,0,402,0.9712,8,3,1,0.6005,0.0,0.2727,1.0211
57,13,0,519,1.0396,12,1,3,0.7411,0.0,0.2281,1.0787
34,8,2,93,1.0529,17,5,2,0.8171,0.0588,0.2353,1.0955
1,0,0,352,0.9149,21,3,2,0.005,0.0,0.0,0.8762
31,12,3,223,0.9783,4,0,3,1.0,0.0968,0.3871,1.0517
65,1,0,29,1.016,20,2,3,0.3558,0.0,0.0154,1.0886
12,4,1,268,1.1882,20,4,1,0.9767,0.0833,0.3333,1.1301
91,12,6,272,1.0812,16,2,1,0.9165,0.0659,0.1319,1.0271
10,2,0,130,1.0307,9,1,1,0.45,0.0,0.2,1.0097
3,0,0,297,1.0346,7,3,1,0.015,0.0,0.0,0.8617
6,0,0,103,0.9991,20,3,1,0.03,0.0,0.0,0.9136
72,21,9,198,1.0442,0,6,2,1.0,0.125,0.2917,1.1165
21,3,1,170,0.8817,2,2,3,0.5336,0.0476,0.1429,0.992
63,15,2,64,1.0766,22,2,1,0.8864,0.0317,0.2381,1.1007
30,4,0,221,1.0998,8,6,1,0.4167,0.0,0.1333,1.0118
26,5,0,329,1.139,1,2,3,0.5146,0.0,0.1923,1.0642
65,36,7,291,1.0804,10,3,2,1.0,0.1077,0.5538,1.1009
22,3,0,11,1.0339,19,2,1,0.3827,0.0,0.1364,1.086
64,3,1,23,1.1574,21,2,2,0.4606,0.0156,0.0469,1.0706
4,1,0,81,0.9845,12,5,2,0.52,0.0,0.25,1.0273
40,3,1,211,1.0432,16,4,3,0.425,0.025,0.075,1.0258
48,3,0,274,0.9397,2,3,2,0.365,0.0,0.0625,1.0012
91,11,3,82,1.0069,0,2,2,0.7957,0.033,0.1209,1.0824
10,2,0,5,1.0809,2,6,2,0.45,0.0,0.2,1.0473
37,17,2,60,1.1328,22,1,1,1.0,0.0541,0.4595,1.102
22,1,0,354,1.0702,15,4,2,0.2009,0.0,0.0455,0.9108
19,7,2,28,0.9277,4,4,1,1.0,0.1053,0.3684,1.1339
4,1,0,551,1.1189,7,4,3,0.52,0.0,0.25,1.0583
5,0,0,12,1.0312,22,5,1,0.025,0.0,0.0,0.9695
72,5,0,594,1.0207,13,4,1,0.4989,0.0,0.0694,0.9948
55,4,0,202,1.1289,19,2,1,0.4205,0.0,0.0727,1.0599
19,6,2,9,1.0338,21,3,3,1.0,0.1053,0.3158,1.1019
70,3,0,199,1.0669,10,1,1,0.4357,0.0,0.0429,1.0354
3,0,0,573,0.8468,16,2,1,0.015,0.0,0.0,0.8536
39,5,1,374,1.0712,13,3,3,0.5283,0.0256,0.1282,1.0375
81,13,0,91,1.0541,23,4,3,0.726,0.0,0.1605,1.1197
73,16,4,98,0.9531,23,1,1,0.9677,0.0548,0.2192,1.1048
18,3,0,24,1.0168,17,1,1,0.4233,0.0,0.1667,1.0777
54,10,1,74,1.0507,23,2,1,0.6959,0.0185,0.1852,1.046
22,5,1,130,1.1176,1,4,1,0.7009,0.0455,0.2273,1.0609
73,10,2,268,0.9497,17,4,2,0.7212,0.0274,0.137,1.0344
30,3,0,257,1.1451,4,2,1,0.35,0.0,0.1,1.0098
57,14,5,22,1.0332,16,5,2,1.0,0.0877,0.2456,1.1224
3,0,0,304,1.0221,23,0,3,0.015,0.0,0.0,0.8994
35,3,0,84,1.0708,7,0,3,0.3464,0.0,0.0857,1.009
31,0,0,25,1.0239,10,2,3,0.155,0.0,0.0,0.9647
37,17,7,396,1.0159,9,4,2,1.0,0.1892,0.4595,1.0983
47,15,2,530,1.0058,18,5,2,1.0,0.0426,0.3191,1.1233
100,33,0,278,0.8,4,1,2,1.0,0.0,0.33,1.0153
61,7,0,33,0.9299,10,1,2,0.5345,0.0,0.1148,1.0287
9,3,0,116,1.0407,18,5,3,0.7117,0.0,0.3333,1.0558
69,14,3,237,1.1959,0,6,3,0.8812,0.0435,0.2029,1.109
5,1,0,51,1.1554,23,1,1,0.425,0.0,0.2,1.0308
38,5,0,64,1.0229,7,3,3,0.4532,0.0,0.1316,1.0099
85,8,2,180,1.194,23,6,2,0.6838,0.0235,0.0941,1.0344
4,0,0,34,1.1748,11,0,3,0.02,0.0,0.0,0.8884
75,36,2,37,0.965,6,0,2,1.0,0.0267,0.48,1.0371
64,15,4,527,1.0548,10,1,1,0.9762,0.0625,0.2344,1.0861
28,2,0,31,1.0878,3,1,1,0.2829,0.0,0.0714,0.948
14,6,0,76,1.0612,23,3,2,0.9271,0.0,0.4286,1.1266
20,2,1,41,1.0676,22,3,1,0.45,0.05,0.1,1.0093
138,33,13,179,1.1093,12,1,3,1.0,0.0942,0.2391,1.0913
9,2,0,56,1.0353,12,0,1,0.4894,0.0,0.2222,0.9742
34,11,1,262,1.0239,3,2,2,0.9053,0.0294,0.3235,1.0927
3,1,0,43,1.0493,21,5,2,0.6817,0.0,0.3333,1.056
9,1,0,78,1.0787,4,6,1,0.2672,0.0,0.1111,0.9842
57,15,2,574,0.9876,11,4,2,0.9166,0.0351,0.2632,1.07
14,4,0,32,1.071,8,0,3,0.6414,0.0,0.2857,1.049
170,23,5,126,1.1386,17,1,2,0.8588,0.0294,0.1353,1.117
27,1,0,28,1.0468,21,2,1,0.2091,0.0,0.037,0.9463
29,10,4,381,1.0183,17,3,2,1.0,0.1379,0.3448,1.0321
1,0,0,237,1.0183,13,1,2,0.005,0.0,0.0,0.8576
125,14,7,30,1.1582,15,1,1,0.892,0.056,0.112,1.1197
7,0,0,30,1.1138,23,4,3,0.035,0.0,0.0,0.9273
30,2,0,35,1.1468,3,0,1,0.2833,0.0,0.0667,0.9406
20,1,0,414,1.0804,4,3,3,0.2,0.0,0.05,0.9192
21,8,2,77,0.9939,23,3,1,1.0,0.0952,0.381,1.0573
41,7,0,37,1.1038,22,2,2,0.5465,0.0,0.1707,1.0618
43,7,0,149,0.9605,9,0,1,0.5406,0.0,0.1628,1.0652
6,0,0,547,1.1127,5,0,2,0.03,0.0,0.0,0.9298
27,5,1,99,1.1318,19,0,3,0.6165,0.037,0.1852,1.064
62,8,0,218,1.0408,23,1,3,0.5681,0.0,0.129,1.0351
23,9,1,157,0.9885,8,2,1,1.0,0.0435,0.3913,1.0368
7,1,0,464,1.1176,3,6,2,0.3207,0.0,0.1429,1.0029
15,1,0,29,1.0044,10,0,2,0.2083,0.0,0.0667,0.975
9,1,0,578,1.1681,7,5,2,0.2672,0.0,0.1111,0.9298
5,0,0,8,1.1013,13,2,2,0.025,0.0,0.0,0.9518
18,1,0,47,1.0026,20,4,1,0.2011,0.0,0.0556,0.9734
31,1,0,68,0.999,21,0,1,0.2195,0.0,0.0323,0.9543
3,0,0,86,1.0627,4,6,1,0.015,0.0,0.0,0.9175
37,7,1,82,0.9522,6,6,2,0.6445,0.027,0.1892,1.039
198,24,2,64,1.2462,16,1,2,0.7727,0.0101,0.1212,1.0495
133,46,17,72,1.0331,15,0,2,1.0,0.1278,0.3459,1.0935
70,4,0,560,1.2407,8,0,1,0.4643,0.0,0.0571,1.0287
12,2,0,98,1.187,10,6,3,0.3933,0.0,0.1667,1.0344
0,0,0,36,0.9883,15,4,2,0.0,0.0,0.0,0.8852
71,17,3,95,1.1139,2,4,1,0.9606,0.0423,0.2394,1.133
2,0,0,19,0.9574,0,1,3,0.01,0.0,0.0,0.8771
9,2,0,82,1.0985,14,4,3,0.4894,0.0,0.2222,0.9989
31,1,0,109,1.0517,3,2,3,0.2195,0.0,0.0323,0.9646
7,0,0,35,1.0127,8,3,3,0.035,0.0,0.0,0.8932
71,7,5,83,1.0791,13,2,3,0.7635,0.0704,0.0986,1.0728
60,25,6,480,1.0667,7,1,3,1.0,0.1,0.4167,1.019
56,19,0,29,0.9454,15,6,3,0.9586,0.0,0.3393,1.1222
67,23,2,278,1.0254,0,0,1,1.0,0.0299,0.3433,1.048
9,2,0,175,1.1045,10,0,1,0.4894,0.0,0.2222,1.0357
52,11,2,63,1.1278,7,2,2,0.7985,0.0385,0.2115,1.0608
17,1,0,321,0.8642,19,1,3,0.2026,0.0,0.0588,0.9151
43,5,0,54,1.1702,18,6,3,0.4476,0.0,0.1163,1.0719
5,0,0,97,1.0144,6,6,1,0.025,0.0,0.0,0.938
48,13,1,104,1.1807,19,4,1,0.8442,0.0208,0.2708,1.0868
143,35,14,31,0.9957,7,2,1,1.0,0.0979,0.2448,1.0834
1,0,0,93,1.1216,16,5,3,0.005,0.0,0.0,0.925
3,0,0,170,0.9892,6,3,2,0.015,0.0,0.0,0.914
5,1,0,30,1.1128,17,5,3,0.425,0.0,0.2,1.019
22,1,0,340,1.0727,23,2,1,0.2009,0.0,0.0455,0.9425
13,4,0,324,0.9843,3,3,1,0.6804,0.0,0.3077,1.0401
65,9,1,278,1.0134,13,1,1,0.6481,0.0154,0.1385,1.0175
25,6,3,61,1.0125,4,6,2,0.965,0.12,0.24,1.0918
26,10,2,159,1.0454,1,1,2,1.0,0.0769,0.3846,1.0702
50,3,0,25,1.0655,0,6,1,0.37,0.0,0.06,1.0303
17,3,0,38,1.0222,21,5,3,0.4379,0.0,0.1765,1.0252
17,4,0,10,1.0639,0,1,2,0.5556,0.0,0.2353,1.0353
56,5,1,50,0.9937,14,4,3,0.5121,0.0179,0.0893,1.027
60,20,2,60,1.1585,14,1,2,1.0,0.0333,0.3333,1.0853
0,0,0,208,0.963,5,4,1,0.0,0.0,0.0,0.8769
6,3,0,232,1.0515,17,3,3,1.0,0.0,0.5,1.0346
9,1,0,148,1.0529,10,6,1,0.2672,0.0,0.1111,0.9553
17,4,0,50,1.1034,8,2,1,0.5556,0.0,0.2353,1.0365
13,6,0,42,0.9734,11,2,2,0.9881,0.0,0.4615,1.0913
44,14,2,94,1.063,11,6,3,0.9927,0.0455,0.3182,1.0342
70,5,0,152,1.0622,0,1,2,0.4929,0.0,0.0714,1.0039
8,1,0,25,0.8932,12,1,2,0.29,0.0,0.125,0.892
33,11,1,484,1.1207,0,1,1,0.9226,0.0303,0.3333,1.051
18,3,1,462,1.0992,3,5,1,0.59,0.0556,0.1667,1.0145
28,2,0,161,1.0374,9,4,3,0.2829,0.0,0.0714,0.9376
38,17,5,14,1.1891,22,0,3,1.0,0.1316,0.4474,1.0943
89,52,5,368,0.9227,2,1,3,1.0,0.0562,0.5843,1.0459
8,0,0,506,1.1992,20,3,1,0.04,0.0,0.0,0.9648
3,0,0,46,1.1127,21,1,1,0.015,0.0,0.0,0.9504
39,10,2,214,0.9626,20,1,3,0.8617,0.0513,0.2564,1.1239
20,2,0,42,1.0022,8,4,2,0.3,0.0,0.1,0.9918
7,0,0,102,1.0425,21,1,1,0.035,0.0,0.0,0.9499
4,0,0,148,1.0065,13,5,2,0.02,0.0,0.0,0.9463
32,6,2,295,1.0726,22,6,3,0.7225,0.0625,0.1875,1.1611
14,1,0,12,1.1202,5,6,3,0.2129,0.0,0.0714,0.9563
238,63,13,280,0.9848,2,2,1,1.0,0.0546,0.2647,1.0493
20,2,0,528,1.1605,9,2,1,0.3,0.0,0.1,1.0269
9,2,0,27,1.0705,2,0,2,0.4894,0.0,0.2222,1.062
39,5,1,222,0.9983,6,2,1,0.5283,0.0256,0.1282,1.0235
11,2,0,94,1.0205,17,0,3,0.4186,0.0,0.1818,1.0147
27,6,0,93,1.1463,19,0,3,0.5794,0.0,0.2222,1.0796
26,7,4,81,1.1066,11,6,3,1.0,0.1538,0.2692,1.1202
24,11,1,469,1.0873,13,4,1,1.0,0.0417,0.4583,1.046
63,7,2,544,1.0447,15,3,2,0.6325,0.0317,0.1111,1.0323
9,1,0,71,0.9494,10,1,2,0.2672,0.0,0.1111,0.9649
93,10,4,459,1.1865,12,0,1,0.8091,0.043,0.1075,1.0988
62,30,6,226,1.1523,4,4,1,1.0,0.0968,0.4839,1.068
16,2,1,90,1.0317,0,4,3,0.5175,0.0625,0.125,1.04
7,1,0,182,0.9963,21,1,1,0.3207,0.0,0.1429,1.0206
13,2,0,579,0.9936,3,4,3,0.3727,0.0,0.1538,0.9901
16,0,0,389,1.1138,6,5,2,0.08,0.0,0.0,0.8731
32,6,0,97,1.0033,10,6,3,0.535,0.0,0.1875,1.0548
1,0,0,49,1.0333,10,2,2,0.005,0.0,0.0,0.9249
98,7,2,123,0.9772,12,4,3,0.6941,0.0204,0.0714,1.0505
4,1,0,107,0.9833,0,4,2,0.52,0.0,0.25,1.0393
